latitude,longitude,Depth,Temperature,pH
44.6333,-125.2775,2153.0,3.788,7.5548
44.6333,-125.2775,2153.0,4.454,7.5366
44.6333,-125.2775,2153.0,5.555,7.5227
44.6333,-125.2775,2153.0,5.656,7.5664
44.6333,-125.2775,2153.0,6.206,7.602
44.6333,-125.2775,2153.0,7.119,7.6698
44.6333,-125.2775,2153.0,7.576,7.6822
44.6333,-125.2775,2153.0,7.782,7.6984
44.6333,-125.2775,2153.0,7.873,7.722
44.6333,-125.2775,2153.0,7.984,7.8262
44.6333,-125.2775,2153.0,8.159,7.7731200000000005
44.6333,-125.2775,2153.0,8.446,7.9672
44.6333,-125.2775,2153.0,8.865,7.9707
44.6333,-125.2775,2153.0,9.894,8.0071
44.6333,-125.2775,2153.0,12.077,8.02688
44.6333,-125.2775,2153.0,12.451,8.1025
44.6333,-125.2775,2153.0,15.353,8.1457
44.6333,-125.2775,2153.0,15.534,8.1666
44.6333,-125.2775,2153.0,15.614,8.12232
44.6333,-125.2775,2153.0,15.615,8.158
44.6327,-126.4152,2900.0,1.718,7.6715
44.6327,-126.4152,2900.0,1.717,7.66478
44.6327,-126.4152,2900.0,1.956,7.6273
44.6327,-126.4152,2900.0,2.638,7.5772
44.6327,-126.4152,2900.0,3.794,7.5329
44.6327,-126.4152,2900.0,4.46,7.518
44.6327,-126.4152,2900.0,5.435,7.5288
44.6327,-126.4152,2900.0,5.694,7.5496
44.6327,-126.4152,2900.0,6.177,7.5904
44.6327,-126.4152,2900.0,7.041,7.6688
44.6327,-126.4152,2900.0,7.641,7.656
44.6327,-126.4152,2900.0,8.047,7.7186
44.6327,-126.4152,2900.0,8.313,7.7714
44.6327,-126.4152,2900.0,8.421,7.8471
44.6327,-126.4152,2900.0,8.561,7.9737
44.6327,-126.4152,2900.0,9.11,8.0039
44.6327,-126.4152,2900.0,9.748,8.0088
44.6327,-126.4152,2900.0,11.832,8.01094
44.6327,-126.4152,2900.0,11.758,8.0673
44.6327,-126.4152,2900.0,16.34,8.0969
44.6327,-126.4152,2900.0,17.766,8.1282
44.6327,-126.4152,2900.0,17.842,8.1327
44.6327,-126.4152,2900.0,17.845,8.1292
44.6331,-127.5523,2852.0,1.699,7.66982
44.6331,-127.5523,2852.0,1.701,7.6953
44.6331,-127.5523,2852.0,1.921,7.6478
44.6331,-127.5523,2852.0,2.488,7.5777
44.6331,-127.5523,2852.0,3.538,7.5526
44.6331,-127.5523,2852.0,4.195,7.5258
44.6331,-127.5523,2852.0,4.787,7.5453
44.6331,-127.5523,2852.0,5.524,7.5676
44.6331,-127.5523,2852.0,6.046,7.6713
44.6331,-127.5523,2852.0,7.014,7.802
44.6331,-127.5523,2852.0,7.519,7.7972
44.6331,-127.5523,2852.0,7.691,7.8432
44.6331,-127.5523,2852.0,7.728,7.9809
44.6331,-127.5523,2852.0,8.221,8.0344
44.6331,-127.5523,2852.0,9.801,8.0653
44.6331,-127.5523,2852.0,11.359,8.0905
44.6331,-127.5523,2852.0,13.219,8.098
44.6331,-127.5523,2852.0,13.22,8.071079999999998
44.6331,-127.5523,2852.0,15.445,8.0723
44.6331,-127.5523,2852.0,17.29,8.0906
44.6331,-127.5523,2852.0,17.913,8.1103
44.6331,-127.5523,2852.0,18.084,8.1176
44.6331,-127.5523,2852.0,18.094,8.1194
44.6331,-127.5523,2852.0,18.099,8.09114
44.2,-124.9752,304.0,6.78,7.658359999999999
44.2,-124.9752,304.0,6.775,7.6026
44.2,-124.9752,304.0,7.246,7.6503
44.2,-124.9752,304.0,7.439,7.6204
44.2,-124.9752,304.0,7.53,7.6757
44.2,-124.9752,304.0,7.673,7.6913
44.2,-124.9752,304.0,7.817,7.7299
44.2,-124.9752,304.0,8.074,7.758
44.2,-124.9752,304.0,8.239,7.808
44.2,-124.9752,304.0,8.23,7.847
44.2,-124.9752,304.0,8.165,7.8336
44.2,-124.9752,304.0,8.49,7.8918
44.2,-124.9752,304.0,9.098,7.987
44.2,-124.9752,304.0,11.865,8.1287
44.2,-124.9752,304.0,13.052,8.05942
44.2,-124.9752,304.0,13.047,8.1658
44.2,-124.6986,111.0,7.278,7.5899600000000005
44.2,-124.6986,111.0,7.277,7.5757
44.2,-124.6986,111.0,7.284,7.5707
44.2,-124.6986,111.0,7.351,7.5816
44.2,-124.6986,111.0,7.433,7.5989
44.2,-124.6986,111.0,7.582,7.6229
44.2,-124.6986,111.0,7.7,7.6489
44.2,-124.6986,111.0,7.907,7.7019
44.2,-124.6986,111.0,8.733,7.7667
44.2,-124.6986,111.0,8.87,7.8441
44.2,-124.6986,111.0,11.187,7.991580000000001
44.2,-124.6986,111.0,11.16,8.1629
44.2,-124.6986,111.0,11.59,7.991579999999999
44.2,-124.6986,111.0,11.581,8.1519
44.1999,-124.3313,85.0,7.358,7.52458
44.1999,-124.3313,85.0,7.356,7.4861
44.1999,-124.3313,85.0,7.355,7.4929
44.1999,-124.3313,85.0,7.362,7.4992
44.1999,-124.3313,85.0,7.561,7.5565
44.1999,-124.3313,85.0,7.683,7.5882
44.1999,-124.3313,85.0,7.873,7.5979
44.1999,-124.3313,85.0,8.339,7.6456
44.1999,-124.3313,85.0,9.809,7.9588
44.1999,-124.3313,85.0,11.157,7.911359999999999
44.1999,-124.3313,85.0,11.213,8.0786
44.1999,-124.3313,85.0,12.349,8.2577
44.1999,-124.3313,85.0,12.699,8.2966
44.1999,-124.3313,85.0,12.696,8.02806
44.1998,-124.1528,37.0,7.756,7.6481200000000005
44.1998,-124.1528,37.0,8.046,7.5992
44.1998,-124.1528,37.0,7.861,7.5628
44.1998,-124.1528,37.0,8.249,7.6244
44.1998,-124.1528,37.0,8.807,7.6531199999999995
44.1998,-124.1528,37.0,8.776,7.7205
44.1998,-124.1528,37.0,8.915,7.7437
44.1998,-124.1528,37.0,8.885,7.65972
44.2,-124.2328,65.0,7.461,7.514480000000001
44.2,-124.2328,65.0,7.46,7.488
44.2,-124.2328,65.0,7.461,7.4643
44.2,-124.2328,65.0,7.512,7.5237
44.2,-124.2328,65.0,7.716,7.5306
44.2,-124.2328,65.0,7.791,7.5658
44.2,-124.2328,65.0,8.067,7.5561
44.2,-124.2328,65.0,8.598,7.6216
44.2,-124.2328,65.0,8.95,7.8489
44.2,-124.2328,65.0,9.1,7.69126
44.2,-124.2328,65.0,10.372,7.816979999999999
44.2,-124.2328,65.0,10.651,8.0648
41.5095,-126.6797,2900.0,1.788,7.698
41.5095,-126.6797,2900.0,1.788,7.64504
41.5095,-126.6797,2900.0,1.83,7.693
41.5095,-126.6797,2900.0,1.944,7.6668
41.5095,-126.6797,2900.0,2.639,7.6
41.5095,-126.6797,2900.0,3.743,7.5674
41.5095,-126.6797,2900.0,4.348,7.5533
41.5095,-126.6797,2900.0,5.194,7.5484
41.5095,-126.6797,2900.0,5.654,7.5584
41.5095,-126.6797,2900.0,6.619,7.5931
41.5095,-126.6797,2900.0,7.278,7.6497
41.5095,-126.6797,2900.0,7.635,7.6586
41.5095,-126.6797,2900.0,8.4,7.7377
41.5095,-126.6797,2900.0,8.781,7.7697
41.5095,-126.6797,2900.0,9.05,7.8202
41.5095,-126.6797,2900.0,9.527,7.8359
41.5095,-126.6797,2900.0,10.019,7.9216
41.5095,-126.6797,2900.0,10.992,7.96438
41.5095,-126.6797,2900.0,12.588,8.0102
41.5095,-126.6797,2900.0,12.572,8.001499999999998
41.5095,-126.6797,2900.0,12.724,8.0391
41.5095,-126.6797,2900.0,12.738,8.0151
41.5095,-126.6797,2900.0,12.749,8.001499999999998
41.5095,-126.6797,2900.0,12.748,8.0215
41.9443,-124.5846,320.0,6.954,7.619200000000001
41.9443,-124.5846,320.0,6.961,7.6004
41.9443,-124.5846,320.0,7.751,7.5933
41.9443,-124.5846,320.0,7.93,7.6388
41.9443,-124.5846,320.0,8.145,7.6337
41.9443,-124.5846,320.0,8.261,7.6298
41.9443,-124.5846,320.0,8.423,7.6551
41.9443,-124.5846,320.0,8.516,7.6999
41.9443,-124.5846,320.0,8.667,7.6995
41.9443,-124.5846,320.0,8.833,7.728
41.9443,-124.5846,320.0,9.396,7.8006
41.9443,-124.5846,320.0,9.665,7.836540000000001
41.9443,-124.5846,320.0,9.663,7.8419
41.9443,-124.5846,320.0,9.676,7.8463
41.9443,-124.5846,320.0,9.701,7.8498
41.9443,-124.5846,320.0,9.718,7.836539999999999
41.9443,-124.5846,320.0,9.719,7.8441
41.9803,-124.4965,111.0,8.049,7.6287
41.9803,-124.4965,111.0,8.049,7.661099999999999
41.9803,-124.4965,111.0,8.146,7.6487
41.9803,-124.4965,111.0,8.359,7.6615
41.9803,-124.4965,111.0,8.398,7.6685
41.9803,-124.4965,111.0,8.416,7.6611
41.9803,-124.4965,111.0,8.491,7.6611
41.9803,-124.4965,111.0,8.659,7.6981
41.9803,-124.4965,111.0,9.15,7.7691
41.9803,-124.4965,111.0,9.681,7.8341
41.9803,-124.4965,111.0,9.704,7.761979999999999
41.9803,-124.4965,111.0,9.767,7.761979999999999
41.9803,-124.4965,111.0,9.764,7.8401
41.975,-124.4167,82.0,8.221,7.6516
41.975,-124.4167,82.0,8.222,7.68386
41.975,-124.4167,82.0,8.301,7.6433
41.975,-124.4167,82.0,8.32,7.7092
41.975,-124.4167,82.0,8.468,7.7051
41.975,-124.4167,82.0,8.631,7.7101
41.975,-124.4167,82.0,8.811,7.7285
41.975,-124.4167,82.0,9.727,7.8357
41.975,-124.4167,82.0,9.741,7.81318
41.975,-124.4167,82.0,9.771,7.83658
41.975,-124.4167,82.0,9.771,7.8348
41.9935,-124.329,40.0,8.679,7.734959999999999
41.9935,-124.329,40.0,8.686,7.6281
41.9935,-124.329,40.0,8.796,7.6813
41.9935,-124.329,40.0,9.078,7.7299
41.9935,-124.329,40.0,9.64,7.8134
41.9935,-124.329,40.0,9.667,7.80524
41.9935,-124.329,40.0,9.705,7.8221
41.9935,-124.329,40.0,9.7,7.80524
41.9935,-124.329,40.0,9.709,7.8246
41.8441,-125.0474,1205.0,3.192,7.5902
41.8441,-125.0474,1205.0,3.19,7.5676000000000005
41.8441,-125.0474,1205.0,3.642,7.5816
41.8441,-125.0474,1205.0,3.883,7.5602
41.8441,-125.0474,1205.0,4.17,7.5567
41.8441,-125.0474,1205.0,4.759,7.5493
41.8441,-125.0474,1205.0,5.043,7.5497
41.8441,-125.0474,1205.0,5.694,7.5648
41.8441,-125.0474,1205.0,6.333,7.5741
41.8441,-125.0474,1205.0,6.928,7.5977
41.8441,-125.0474,1205.0,7.635,7.6404
41.8441,-125.0474,1205.0,7.806,7.6845
41.8441,-125.0474,1205.0,8.423,7.6987
41.8441,-125.0474,1205.0,8.637,7.7188
41.8441,-125.0474,1205.0,8.717,7.7186
41.8441,-125.0474,1205.0,9.239,7.7854
41.8441,-125.0474,1205.0,10.424,7.8262
41.8441,-125.0474,1205.0,10.452,7.8737
41.8441,-125.0474,1205.0,10.454,7.8262
41.8441,-125.0474,1205.0,10.51,7.8638
41.8441,-125.0474,1205.0,10.549,7.8895
40.9907,-124.8877,2157.0,1.929,7.581239999999999
40.9907,-124.8877,2157.0,1.928,7.6725
40.9907,-124.8877,2157.0,2.618,7.6051
40.9907,-124.8877,2157.0,3.852,7.5493
40.9907,-124.8877,2157.0,4.551,7.5352
40.9907,-124.8877,2157.0,5.913,7.5441
40.9907,-124.8877,2157.0,6.429,7.5622
40.9907,-124.8877,2157.0,7.386,7.5982
40.9907,-124.8877,2157.0,8.021,7.6307
40.9907,-124.8877,2157.0,8.353,7.6094
40.9907,-124.8877,2157.0,8.431,7.6137
40.9907,-124.8877,2157.0,8.624,7.6571
40.9907,-124.8877,2157.0,8.925,7.681
40.9907,-124.8877,2157.0,9.328,7.7368
40.9907,-124.8877,2157.0,9.567,7.7566
40.9907,-124.8877,2157.0,9.423,7.7865
40.9907,-124.8877,2157.0,9.839,7.723599999999999
40.9907,-124.8877,2157.0,11.459,7.9937
40.9907,-124.8877,2157.0,12.103,8.0151
40.9907,-124.8877,2157.0,11.967,8.013
40.9907,-124.8877,2157.0,12.083,7.9612799999999995
40.9907,-124.8877,2157.0,12.097,8.028
40.9562,-124.7548,810.0,4.614,7.54
40.9562,-124.7548,810.0,4.618,7.56544
40.9562,-124.7548,810.0,4.766,7.5476
40.9562,-124.7548,810.0,5.823,7.5583
40.9562,-124.7548,810.0,6.011,7.569
40.9562,-124.7548,810.0,6.78,7.6123
40.9562,-124.7548,810.0,7.635,7.6682
40.9562,-124.7548,810.0,7.851,7.6704
40.9562,-124.7548,810.0,8.196,7.6846
40.9562,-124.7548,810.0,8.503,7.6875
40.9562,-124.7548,810.0,8.55,7.7296
40.9562,-124.7548,810.0,8.723,7.8111
40.9562,-124.7548,810.0,9.117,7.8491
40.9562,-124.7548,810.0,9.206,7.8403
40.9562,-124.7548,810.0,9.999,7.8819
40.9562,-124.7548,810.0,10.765,7.90002
40.9562,-124.7548,810.0,10.682,7.9051
40.9562,-124.7548,810.0,11.134,7.90002
40.9562,-124.7548,810.0,10.96,7.9397
40.9562,-124.7548,810.0,11.391,7.90002
40.9562,-124.7548,810.0,11.392,7.9331
40.888,-124.4893,443.0,6.391,7.577800000000001
40.888,-124.4893,443.0,6.392,7.5667
40.888,-124.4893,443.0,6.49,7.5655
40.888,-124.4893,443.0,6.659,7.559
40.888,-124.4893,443.0,6.861,7.576
40.888,-124.4893,443.0,7.206,7.6218
40.888,-124.4893,443.0,7.643,7.6298
40.888,-124.4893,443.0,7.746,7.6769
40.888,-124.4893,443.0,8.327,7.6933
40.888,-124.4893,443.0,8.406,7.7092
40.888,-124.4893,443.0,8.604,7.7589
40.888,-124.4893,443.0,8.662,7.7684
40.888,-124.4893,443.0,8.96,7.8163
40.888,-124.4893,443.0,9.678,7.8649
40.888,-124.4893,443.0,11.917,7.976
40.888,-124.4893,443.0,11.985,7.96508
40.888,-124.4893,443.0,12.658,7.97724
40.888,-124.4893,443.0,12.579,7.9767
40.86,-124.3767,125.0,8.394,7.5952
40.86,-124.3767,125.0,8.387,7.6401200000000005
40.86,-124.3767,125.0,8.493,7.5933
40.86,-124.3767,125.0,8.729,7.6399
40.86,-124.3767,125.0,8.945,7.6767
40.86,-124.3767,125.0,8.984,7.6955
40.86,-124.3767,125.0,9.028,7.7097
40.86,-124.3767,125.0,9.125,7.7554
40.86,-124.3767,125.0,11.237,7.9116
40.86,-124.3767,125.0,10.386,7.8928
40.86,-124.3767,125.0,10.396,7.902780000000002
40.86,-124.3767,125.0,10.515,7.9125
40.86,-124.3767,125.0,12.01,7.9531
40.86,-124.3767,125.0,12.173,7.9201999999999995
40.8495,-124.3392,81.0,8.621,7.6148
40.8495,-124.3392,81.0,8.62,7.7032
40.8495,-124.3392,81.0,8.668,7.6315
40.8495,-124.3392,81.0,9.036,7.6825
40.8495,-124.3392,81.0,9.342,7.7343
40.8495,-124.3392,81.0,9.993,7.8529
40.8495,-124.3392,81.0,11.59,7.94
40.8495,-124.3392,81.0,11.587,7.9827
40.8495,-124.3392,81.0,11.268,7.955
40.8495,-124.3392,81.0,10.623,7.935220000000001
40.8495,-124.3392,81.0,11.852,7.9455
40.8495,-124.3392,81.0,11.862,7.935219999999999
40.833,-124.2754,54.0,9.352,7.7859
40.833,-124.2754,54.0,9.35,7.88762
40.833,-124.2754,54.0,10.393,7.8804
40.833,-124.2754,54.0,11.191,7.9615
40.833,-124.2754,54.0,11.439,7.981
40.833,-124.2754,54.0,11.383,7.98194
40.833,-124.2754,54.0,11.418,7.9815
40.833,-124.2754,54.0,11.237,7.9763
40.833,-124.2754,54.0,11.264,7.98194
40.246,-124.384,55.0,9.121,7.79406
40.246,-124.384,55.0,9.135,7.7168
40.246,-124.384,55.0,9.232,7.73
40.246,-124.384,55.0,9.704,7.854820000000001
40.246,-124.384,55.0,10.23,7.9099
40.246,-124.384,55.0,10.317,7.967820000000001
40.246,-124.384,55.0,10.714,7.9759
40.246,-124.384,55.0,11.069,8.0047
40.246,-124.384,55.0,11.11,7.979640000000001
40.246,-124.384,55.0,11.123,7.9983
40.2338,-124.4117,94.0,8.847,7.68706
40.2338,-124.4117,94.0,8.848,7.6456
40.2338,-124.4117,94.0,8.902,7.6552
40.2338,-124.4117,94.0,8.907,7.68706
40.2338,-124.4117,94.0,8.928,7.7048
40.2338,-124.4117,94.0,9.209,7.7439
40.2338,-124.4117,94.0,9.632,7.8021
40.2338,-124.4117,94.0,9.856,7.8512
40.2338,-124.4117,94.0,9.833,7.84828
40.2338,-124.4117,94.0,9.841,7.8482
40.2338,-124.4117,94.0,9.911,7.866
40.2338,-124.4117,94.0,10.354,7.8765399999999985
40.2338,-124.4117,94.0,10.337,7.8739
40.22,-124.4451,125.0,8.687,7.6169
40.22,-124.4451,125.0,8.689,7.644
40.22,-124.4451,125.0,8.72,7.6147
40.22,-124.4451,125.0,8.755,7.6135
40.22,-124.4451,125.0,8.751,7.6143
40.22,-124.4451,125.0,8.74,7.6754
40.22,-124.4451,125.0,8.74,7.6987
40.22,-124.4451,125.0,8.92,7.7303
40.22,-124.4451,125.0,8.864,7.7868
40.22,-124.4451,125.0,10.352,7.8848
40.22,-124.4451,125.0,10.696,7.9061
40.22,-124.4451,125.0,10.801,7.9177
40.22,-124.4451,125.0,10.81,7.90278
40.2028,-124.4841,270.0,7.681,7.6098799999999995
40.2028,-124.4841,270.0,7.689,7.5875
40.2028,-124.4841,270.0,7.861,7.5978
40.2028,-124.4841,270.0,8.299,7.5867
40.2028,-124.4841,270.0,8.384,7.5985
40.2028,-124.4841,270.0,8.355,7.6789
40.2028,-124.4841,270.0,8.438,7.7048
40.2028,-124.4841,270.0,8.561,7.7531
40.2028,-124.4841,270.0,8.598,7.7664
40.2028,-124.4841,270.0,9.489,7.7511
40.2028,-124.4841,270.0,9.593,7.8318
40.2028,-124.4841,270.0,10.435,7.8661
40.2028,-124.4841,270.0,10.412,7.84842
40.2028,-124.4841,270.0,10.681,7.8976
40.2028,-124.4841,270.0,10.726,7.8955
40.2028,-124.4841,270.0,10.704,7.92968
40.1027,-124.7111,932.0,4.02,7.549
40.1027,-124.7111,932.0,4.019,7.54192
40.1027,-124.7111,932.0,4.342,7.5345
40.1027,-124.7111,932.0,4.805,7.5298
40.1027,-124.7111,932.0,5.365,7.5454
40.1027,-124.7111,932.0,5.798,7.5509
40.1027,-124.7111,932.0,6.514,7.6003
40.1027,-124.7111,932.0,6.797,7.6301
40.1027,-124.7111,932.0,7.147,7.662
40.1027,-124.7111,932.0,7.859,7.6729
40.1027,-124.7111,932.0,8.116,7.7553
40.1027,-124.7111,932.0,8.646,7.7626
40.1027,-124.7111,932.0,9.554,7.8189
40.1027,-124.7111,932.0,10.226,7.8785
40.1027,-124.7111,932.0,10.765,7.9336
40.1027,-124.7111,932.0,10.394,8.0169
40.1027,-124.7111,932.0,13.93,8.01676
40.1027,-124.7111,932.0,13.902,8.0336
40.1027,-124.7111,932.0,15.176,8.0523
40.1027,-124.7111,932.0,15.222,8.0474
40.1027,-124.7111,932.0,15.219,8.01676
40.0033,-124.9368,1502.0,2.579,7.57212
40.0033,-124.9368,1502.0,2.58,7.6282
40.0033,-124.9368,1502.0,3.085,7.5844
40.0033,-124.9368,1502.0,3.595,7.5675
40.0033,-124.9368,1502.0,4.146,7.5332
40.0033,-124.9368,1502.0,4.477,7.5473
40.0033,-124.9368,1502.0,4.666,7.5452
40.0033,-124.9368,1502.0,4.984,7.5366
40.0033,-124.9368,1502.0,5.783,7.5736
40.0033,-124.9368,1502.0,6.446,7.599
40.0033,-124.9368,1502.0,7.444,7.665
40.0033,-124.9368,1502.0,7.783,7.6883
40.0033,-124.9368,1502.0,8.263,7.7361
40.0033,-124.9368,1502.0,8.575,7.7484
40.0033,-124.9368,1502.0,9.359,7.7875
40.0033,-124.9368,1502.0,10.31,7.944
40.0033,-124.9368,1502.0,10.667,8.0371
40.0033,-124.9368,1502.0,14.964,8.022680000000001
40.0033,-124.9368,1502.0,14.854,8.0324
40.0033,-124.9368,1502.0,15.155,8.022680000000001
40.0033,-124.9368,1502.0,15.404,8.0539
40.0033,-124.9368,1502.0,15.47,8.046
40.0033,-124.9368,1502.0,15.484,8.03382
39.885,-125.2062,2520.0,1.714,7.7196
39.885,-125.2062,2520.0,1.712,7.675879999999999
39.885,-125.2062,2520.0,1.763,7.7252
39.885,-125.2062,2520.0,1.977,7.6723
39.885,-125.2062,2520.0,2.226,7.6514
39.885,-125.2062,2520.0,2.633,7.6109
39.885,-125.2062,2520.0,3.024,7.5939
39.885,-125.2062,2520.0,3.553,7.562
39.885,-125.2062,2520.0,4.082,7.5516
39.885,-125.2062,2520.0,4.375,7.5434
39.885,-125.2062,2520.0,4.701,7.5334
39.885,-125.2062,2520.0,5.186,7.5433
39.885,-125.2062,2520.0,5.855,7.5806
39.885,-125.2062,2520.0,6.394,7.597
39.885,-125.2062,2520.0,7.208,7.6528
39.885,-125.2062,2520.0,8.388,7.7316
39.885,-125.2062,2520.0,8.709,7.761
39.885,-125.2062,2520.0,8.965,7.8772
39.885,-125.2062,2520.0,9.215,7.9067
39.885,-125.2062,2520.0,12.064,7.930080000000001
39.885,-125.2062,2520.0,12.001,7.930080000000001
39.885,-125.2062,2520.0,14.895,8.0358
39.885,-125.2062,2520.0,14.921,8.045399999999999
39.885,-125.2062,2520.0,14.919,8.0697
38.2998,-123.1001,60.0,9.977,7.6532
38.2998,-123.1001,60.0,9.947,7.5941
38.2998,-123.1001,60.0,10.053,7.6028
38.2998,-123.1001,60.0,10.161,7.631
38.2998,-123.1001,60.0,10.614,7.7011
38.2998,-123.1001,60.0,10.951,7.737
38.2998,-123.1001,60.0,11.298,7.8194
38.2998,-123.1001,60.0,12.497,7.69826
38.2998,-123.1001,60.0,12.493,7.69826
37.9434,-122.8805,48.0,9.94,7.5997
37.9434,-122.8805,48.0,9.945,7.677719999999999
37.9434,-122.8805,48.0,10.001,7.677719999999999
37.9434,-122.8805,48.0,10.156,7.677719999999999
37.9434,-122.8805,48.0,10.889,7.7655
37.9434,-122.8805,48.0,10.809,7.7786
37.9434,-122.8805,48.0,13.37,7.96194
37.9434,-122.8805,48.0,13.451,7.8626
37.903,-122.9817,69.0,9.711,7.652419999999999
37.903,-122.9817,69.0,9.72,7.612
37.903,-122.9817,69.0,9.73,7.6116
37.903,-122.9817,69.0,9.79,7.6468
37.903,-122.9817,69.0,10.025,7.6755
37.903,-122.9817,69.0,10.578,7.7162
37.903,-122.9817,69.0,11.619,7.83384
37.903,-122.9817,69.0,12.17,7.9517
37.903,-122.9817,69.0,14.004,7.9448
37.903,-122.9817,69.0,13.713,8.0489
37.8632,-123.0713,91.0,9.653,7.74012
37.8632,-123.0713,91.0,9.655,7.6329
37.8632,-123.0713,91.0,9.677,7.6495
37.8632,-123.0713,91.0,9.773,7.6611
37.8632,-123.0713,91.0,10.047,7.7499
37.8632,-123.0713,91.0,9.864,7.8202
37.8632,-123.0713,91.0,10.515,7.8365
37.8632,-123.0713,91.0,9.913,7.9369
37.8632,-123.0713,91.0,11.276,7.88566
37.8632,-123.0713,91.0,11.373,7.9756
37.8632,-123.0713,91.0,13.175,8.029200000000001
37.8632,-123.0713,91.0,12.784,7.9976
37.7617,-123.2757,518.0,6.239,7.5607
37.7617,-123.2757,518.0,6.247,7.58734
37.7617,-123.2757,518.0,6.965,7.5665
37.7617,-123.2757,518.0,7.305,7.601
37.7617,-123.2757,518.0,7.94,7.6082
37.7617,-123.2757,518.0,8.884,7.6003
37.7617,-123.2757,518.0,9.278,7.5892
37.7617,-123.2757,518.0,9.538,7.616
37.7617,-123.2757,518.0,8.991,7.778
37.7617,-123.2757,518.0,9.904,7.7713
37.7617,-123.2757,518.0,10.38,7.825
37.7617,-123.2757,518.0,10.465,7.8527
37.7617,-123.2757,518.0,10.972,7.8927
37.7617,-123.2757,518.0,13.163,7.87778
37.7617,-123.2757,518.0,13.119,7.87778
37.7617,-123.2757,518.0,13.363,7.87778
37.7617,-123.2757,518.0,13.363,8.0472
37.7502,-123.317,1011.0,3.62,7.5878
37.7502,-123.317,1011.0,3.615,7.572000000000001
37.7502,-123.317,1011.0,3.961,7.5766
37.7502,-123.317,1011.0,4.915,7.5528
37.7502,-123.317,1011.0,6.306,7.5449
37.7502,-123.317,1011.0,6.728,7.5979
37.7502,-123.317,1011.0,7.61,7.6066
37.7502,-123.317,1011.0,8.017,7.6862
37.7502,-123.317,1011.0,8.225,7.7457
37.7502,-123.317,1011.0,8.456,7.7269000000000005
37.7502,-123.317,1011.0,8.457,7.7808
37.7502,-123.317,1011.0,8.79,7.8152
37.7502,-123.317,1011.0,9.391,7.8284
37.7502,-123.317,1011.0,9.884,7.8401
37.7502,-123.317,1011.0,10.574,7.8666
37.7502,-123.317,1011.0,11.094,7.8897
37.7502,-123.317,1011.0,11.645,7.9205
37.7502,-123.317,1011.0,12.421,7.97
37.7502,-123.317,1011.0,12.835,8.00326
37.7502,-123.317,1011.0,12.787,8.0149
37.7502,-123.317,1011.0,12.739,8.046
37.7502,-123.317,1011.0,13.18,8.0649
37.7502,-123.317,1011.0,13.269,8.00326
37.6662,-123.4814,2908.0,1.672,7.7013
37.6662,-123.4814,2908.0,1.671,7.6506799999999995
37.6662,-123.4814,2908.0,1.713,7.6982
37.6662,-123.4814,2908.0,1.964,7.6734
37.6662,-123.4814,2908.0,2.709,7.6109
37.6662,-123.4814,2908.0,3.964,7.5696
37.6662,-123.4814,2908.0,4.781,7.5508
37.6662,-123.4814,2908.0,5.937,7.5528
37.6662,-123.4814,2908.0,5.825,7.5656
37.6662,-123.4814,2908.0,6.47,7.6433
37.6662,-123.4814,2908.0,7.792,7.6804
37.6662,-123.4814,2908.0,8.433,7.7652
37.6662,-123.4814,2908.0,8.938,7.7527
37.6662,-123.4814,2908.0,9.462,7.865020000000001
37.6662,-123.4814,2908.0,9.338,7.8848
37.6662,-123.4814,2908.0,10.03,7.9518
37.6662,-123.4814,2908.0,10.232,7.9706
37.6662,-123.4814,2908.0,10.661,8.0019
37.6662,-123.4814,2908.0,11.37,7.9997799999999994
37.6662,-123.4814,2908.0,11.318,8.0385
37.6662,-123.4814,2908.0,12.411,8.0361
37.6662,-123.4814,2908.0,14.231,8.029
37.6662,-123.4814,2908.0,15.291,8.0361
37.6662,-123.4814,2908.0,15.327,8.0266
37.2865,-124.3077,3984.0,1.69,7.7349
37.2865,-124.3077,3984.0,1.689,7.69026
37.2865,-124.3077,3984.0,1.792,7.7291
37.2865,-124.3077,3984.0,2.074,7.6941
37.2865,-124.3077,3984.0,2.378,7.6605
37.2865,-124.3077,3984.0,2.791,7.6327
37.2865,-124.3077,3984.0,3.192,7.5898
37.2865,-124.3077,3984.0,3.679,7.5775
37.2865,-124.3077,3984.0,4.403,7.5444
37.2865,-124.3077,3984.0,4.963,7.5379
37.2865,-124.3077,3984.0,5.358,7.5508
37.2865,-124.3077,3984.0,5.857,7.5638
37.2865,-124.3077,3984.0,6.649,7.6289
37.2865,-124.3077,3984.0,7.819,7.6892
37.2865,-124.3077,3984.0,9.471,7.9047
37.2865,-124.3077,3984.0,9.792,8.0014
37.2865,-124.3077,3984.0,10.598,8.0634
37.2865,-124.3077,3984.0,11.343,8.0713
37.2865,-124.3077,3984.0,12.431,8.0591
37.2865,-124.3077,3984.0,15.331,8.0378
37.2865,-124.3077,3984.0,15.924,8.046980000000001
37.2865,-124.3077,3984.0,15.916,8.0324
37.2865,-124.3077,3984.0,16.436,8.046980000000001
37.2865,-124.3077,3984.0,16.437,8.0343
36.667,-125.6446,4487.0,1.702,7.7182
36.667,-125.6446,4487.0,1.701,7.671140000000001
36.667,-125.6446,4487.0,1.791,7.7038
36.667,-125.6446,4487.0,2.089,7.6763
36.667,-125.6446,4487.0,2.821,7.6641
