State,Abbreviation,County,Population,Temperature,Precipitation,Elevation,Electricity-Prices,Wage,Population_Class,Temperature_Class,Precipitation_Class,Elevation_Class,Electricity-Prices_Class,Wage_Class
Texas,TX,Polk,53255,69.7,46.51,72.2400204708,9.94,47994.0,3,1,3,6,6,5
Texas,TX,Potter,115645,59.6,17.96,1032.88259709,9.94,55764.0,2,4,7,1,6,3
Texas,TX,Presidio,5939,65.5,10.39,1306.76050358,9.94,61776.0,7,3,7,1,6,2
Texas,TX,Rains,12823,66.1,42.22,138.35194942,9.94,41563.0,5,1,3,6,6,7
Texas,TX,Randall,146140,59.1,17.45,1104.32521059,9.94,56381.0,2,4,7,1,6,3
Texas,TX,Reagan,3135,66.4,13.21,807.839931574,9.94,61077.0,7,1,7,2,6,2
Texas,TX,Real,2840,68.6,14.7,622.858032379,9.94,55449.0,7,1,7,2,6,3
Texas,TX,Red River,11542,64.7,51.73,121.969497765,9.94,53818.0,6,3,2,6,6,3
Texas,TX,Reeves,12905,66.7,7.65,908.69438781,9.94,52811.0,5,1,7,1,6,3
Texas,TX,Refugio,6632,72.9,24.91,12.7061486232,9.94,54475.0,6,1,6,7,6,3
Texas,TX,Roberts,803,59.9,22.26,862.589547857,9.94,56868.0,7,4,6,1,6,2
Texas,TX,Robertson,17153,69.3,32.18,115.540709127,9.94,52894.0,5,1,5,6,6,3
Texas,TX,Rockwall,123208,66.7,34.53,159.327777778,9.94,70833.0,2,1,4,6,6,1
Texas,TX,Runnels,9859,67.0,20.36,557.20806962,9.94,51307.0,6,1,6,2,6,4
Texas,TX,Rusk,53333,67.3,44.88,122.886899433,9.94,44874.0,3,1,3,6,6,6
Texas,TX,Sabine,10048,68.7,49.72,74.2143195827,9.94,44900.0,6,1,2,6,6,6
Texas,TX,San Augustine,7857,68.6,45.18,82.954176611,9.94,50573.0,6,1,3,6,6,4
Texas,TX,San Jacinto,28348,69.9,46.5,65.2652592933,9.94,46477.0,4,1,3,7,6,5
Texas,TX,San Patricio,69954,73.5,23.47,18.3283645656,9.94,51392.0,2,1,6,7,6,4
Texas,TX,San Saba,5824,68.0,22.59,440.400594206,9.94,43735.0,7,1,6,2,6,6
Texas,TX,Schleicher,2357,66.7,16.38,722.260796292,9.94,51775.0,7,1,7,2,6,4
Texas,TX,Scurry,16686,65.2,14.29,718.39211425,9.94,47138.0,5,3,7,2,6,5
Texas,TX,Shackelford,3186,66.3,23.28,471.010529576,9.94,93075.0,7,1,6,2,6,1
Texas,TX,Shelby,24008,67.7,45.46,90.3617527174,9.94,54640.0,4,1,3,6,6,3
Texas,TX,Sherman,2799,57.5,17.73,1074.07355922,9.94,122945.0,7,4,7,1,6,1
Texas,TX,Smith,241922,66.5,40.34,135.653477218,9.94,60284.0,1,1,4,6,6,2
Texas,TX,Somervell,9757,68.0,29.44,249.165435746,9.94,54826.0,6,1,5,4,6,3
Texas,TX,Starr,65728,76.5,18.8,109.476593625,9.94,34933.0,2,1,7,6,6,7
Texas,TX,Stephens,9390,66.1,22.72,390.85154827,9.94,48498.0,6,1,6,3,6,5
Texas,TX,Sterling,1417,66.3,12.42,756.437212158,9.94,65866.0,7,1,7,2,6,1
Texas,TX,Stonewall,1182,65.5,20.18,533.445076324,9.94,73182.0,7,3,6,2,6,1
Texas,TX,Sutton,3217,67.5,13.58,686.29260385,9.94,68431.0,7,1,7,2,6,1
Texas,TX,Swisher,6881,59.5,20.07,1052.19504921,9.94,72623.0,6,4,6,1,6,1
Texas,TX,Tarrant,2154595,67.7,27.77,200.014197531,9.94,58940.0,1,1,5,5,6,2
Texas,TX,Taylor,145163,66.0,23.0,611.906221548,9.94,58316.0,2,3,6,2,6,2
Texas,TX,Terrell,693,68.7,16.71,730.899094437,9.94,63481.0,7,1,7,2,6,2
Texas,TX,Terry,11567,61.6,14.77,1017.2015528,9.94,45353.0,6,3,7,1,6,6
Texas,TX,Throckmorton,1550,66.1,21.3,415.506263367,9.94,69390.0,7,1,6,3,6,1
Texas,TX,Titus,31208,65.2,47.24,108.993261456,9.94,48007.0,4,3,2,6,6,5
Texas,TX,Tom Green,118892,67.2,17.01,633.968392371,9.94,59877.0,2,1,7,2,6,2
Texas,TX,Travis,1326436,69.8,22.98,221.390336591,9.94,81708.0,1,1,6,5,6,1
Texas,TX,Trinity,13996,69.1,44.66,75.6512539185,9.94,47101.0,5,1,3,6,6,5
Texas,TX,Tyler,20030,69.6,44.5,61.9735119048,9.94,41613.0,5,1,3,7,6,7
Texas,TX,Upshur,42488,66.0,46.23,116.62193429,9.94,43308.0,3,3,3,6,6,6
Texas,TX,Upton,3152,67.1,8.73,836.137721755,9.94,61595.0,7,1,7,1,6,2
Texas,TX,Uvalde,24940,71.4,21.02,362.686822275,9.94,53257.0,4,1,6,3,6,3
Texas,TX,Val Verde,47606,70.0,16.24,513.776043045,9.94,46642.0,3,1,7,2,6,5
Texas,TX,Van Zandt,62859,66.4,37.42,142.160103292,9.94,45045.0,2,1,4,6,6,6
Texas,TX,Victoria,91065,72.7,30.18,26.5224307986,9.94,58479.0,2,1,5,7,6,2
Texas,TX,Walker,78870,69.6,42.51,84.392,9.94,33345.0,2,1,3,6,6,7
Texas,TX,Waller,61894,71.6,36.83,61.9345898004,9.94,49404.0,2,1,4,7,6,4
Texas,TX,Ward,10964,67.8,5.93,796.070408163,9.94,55099.0,6,1,7,2,6,3
Texas,TX,Washington,36159,71.3,34.95,92.5749330955,9.94,61295.0,3,1,4,6,6,2
Texas,TX,Webb,267780,74.2,19.04,179.320452567,9.94,40850.0,1,1,7,5,6,7
Texas,TX,Wharton,41824,72.4,35.37,30.7995258166,9.94,52948.0,3,1,4,7,6,3
Texas,TX,Wheeler,4807,60.5,22.34,747.925122868,9.94,49906.0,7,4,6,2,6,4
Texas,TX,Wichita,129978,65.0,24.47,318.871884565,9.94,50210.0,2,3,6,3,6,4
Texas,TX,Wilbarger,12491,64.8,22.26,375.081958042,9.94,59952.0,6,3,6,3,6,2
Texas,TX,Willacy,20143,76.1,21.48,7.07760880965,9.94,37792.0,5,1,6,7,6,7
Texas,TX,Williamson,671418,69.3,22.41,229.000749813,9.94,55870.99,1,1,6,5,6,3
Texas,TX,Wilson,52735,71.4,28.81,139.722068008,9.94,55762.0,3,1,5,6,6,3
Texas,TX,Winkler,7306,66.6,5.6,888.061553654,9.94,66180.0,6,1,7,1,6,1
Texas,TX,Wise,74895,66.3,23.88,267.818181818,9.94,53871.0,2,1,6,4,6,3
Texas,TX,Wood,46857,65.9,41.93,134.587239071,9.94,47546.0,3,3,3,6,6,5
Texas,TX,Yoakum,7451,61.2,12.5,1115.97981982,9.94,51954.0,6,3,7,1,6,4
Texas,TX,Young,17962,65.8,22.5,359.415683962,9.94,58602.0,5,3,6,3,6,2
Texas,TX,Zapata,13849,76.0,18.87,132.804960541,9.94,33288.0,5,1,7,6,6,7
Texas,TX,Zavala,9377,73.0,17.15,210.740554706,9.94,43868.0,6,1,7,5,6,6
Utah,UT,Beaver,7327,47.9,16.28,1938.21269685,8.52,46960.0,6,5,7,1,7,5
Utah,UT,Box Elder,61498,46.7,16.01,1474.90344878,8.52,45456.0,2,5,7,1,7,6
Utah,UT,Cache,140173,42.9,38.03,1922.20359281,8.52,47269.0,2,2,4,1,7,5
Utah,UT,Carbon,20571,44.0,18.71,2172.78651685,8.52,45120.0,4,2,7,1,7,6
Utah,UT,Daggett,1014,40.0,18.15,2296.88908766,8.52,51672.0,7,2,7,1,7,4
Utah,UT,Davis,369948,49.0,32.78,1398.6207577,8.52,54820.0,1,5,5,1,7,3
Utah,UT,Duchesne,20161,40.6,20.64,2375.05607623,8.52,42903.0,5,2,6,1,7,6
Utah,UT,Emery,10099,49.8,11.25,1781.72917639,8.52,40871.0,6,5,7,1,7,7
Utah,UT,Garfield,5281,47.8,15.78,2065.86406399,8.52,50209.0,7,5,7,1,7,4
Utah,UT,Grand,9769,50.7,13.81,1753.28225693,8.52,69832.0,6,7,7,1,7,1
Utah,UT,Iron,62429,48.0,20.06,1943.44330471,8.52,38834.0,2,5,6,1,7,7
Utah,UT,Juab,12567,49.1,15.68,1684.87621217,8.52,48060.0,5,5,7,1,7,5
Utah,UT,Kane,8227,51.4,16.67,1748.35524783,8.52,49842.0,6,7,7,1,7,4
Utah,UT,Millard,13330,49.7,12.75,1649.58269546,8.52,44281.0,5,5,7,1,7,6
Utah,UT,Morgan,12832,43.5,33.18,2053.17659054,8.52,63256.0,5,2,5,1,7,2
Utah,UT,Piute,1487,43.2,21.71,2373.15322034,8.52,49233.0,7,2,6,1,7,4
Utah,UT,Rich,2628,39.8,22.11,2079.48642095,8.52,43280.0,7,2,6,1,7,6
Utah,UT,Salt Lake,1186257,48.5,28.72,1699.95734597,8.52,62547.0,1,5,5,1,7,2
Utah,UT,San Juan,14359,52.0,12.87,1724.56690562,8.52,34038.0,5,7,7,1,7,7
Utah,UT,Sanpete,29724,43.6,23.38,2228.33052359,8.52,39139.0,4,2,6,1,7,7
Utah,UT,Sevier,22069,44.1,19.34,2301.37568764,8.52,41983.0,4,2,7,1,7,6
Utah,UT,Summit,43036,38.3,31.11,2582.13274455,8.52,183972.0,3,2,5,1,7,1
Utah,UT,Tooele,79934,49.8,12.47,1459.28236646,8.52,46131.0,2,5,7,1,7,5
Utah,UT,Uintah,37141,44.4,14.13,1907.55014551,8.52,35128.0,3,2,7,1,7,7
Utah,UT,Utah,702434,46.2,25.08,1909.15521272,8.52,50661.0,1,5,6,1,7,4
Utah,UT,Wasatch,36619,40.6,32.44,2448.65940224,8.52,71360.0,3,2,5,1,7,1
Utah,UT,Washington,197680,55.1,23.03,1545.82535647,8.52,47162.0,1,6,6,1,7,5
Utah,UT,Wayne,2645,50.7,10.88,1862.34846741,8.52,52647.0,7,7,7,1,7,3
Utah,UT,Weber,269561,45.8,35.49,1721.88444109,8.52,49857.0,1,2,4,1,7,4
Vermont,VT,Addison,37578,46.2,50.29,258.785545723,16.95,59540.0,3,5,2,4,1,2
Vermont,VT,Bennington,37392,45.6,56.6,521.358633094,16.95,61287.0,3,2,1,2,1,2
Vermont,VT,Caledonia,30579,43.9,50.3,411.37553802,16.95,50533.0,4,2,2,3,1,4
Vermont,VT,Chittenden,169301,47.2,47.12,208.898350595,16.95,67921.0,1,5,3,5,1,1
Vermont,VT,Essex,5994,42.8,50.77,486.218086957,16.95,48120.0,7,2,2,2,1,5
Vermont,VT,Franklin,50731,46.3,50.15,204.661284661,16.95,54756.0,3,5,2,5,1,3
Vermont,VT,Grand Isle,7489,47.6,43.51,32.4352392065,16.95,70543.0,6,5,3,7,1,1
Vermont,VT,Lamoille,26090,44.4,55.3,391.470195272,16.95,62305.0,4,2,1,3,1,2
Vermont,VT,Orange,29846,45.6,54.01,386.725751366,16.95,55573.0,4,2,1,3,1,3
Vermont,VT,Orleans,27666,43.7,55.14,402.021339462,16.95,51960.0,4,2,1,3,1,4
Vermont,VT,Rutland,60366,45.5,53.56,382.869598765,16.95,57831.0,2,2,1,3,1,2
Vermont,VT,Washington,60048,44.8,52.9,407.748712667,16.95,67529.0,2,2,2,3,1,1
Vermont,VT,Windham,45842,46.5,60.57,412.45551493,16.95,55841.0,3,5,1,3,1,3
Vermont,VT,Windsor,58142,46.1,58.24,387.865398864,16.95,69523.0,2,5,1,3,1,1
Virginia,VA,Accomack,33191,59.6,42.32,5.72969187675,10.6,57520.0,4,4,3,7,5,2
Virginia,VA,Albemarle,114534,57.8,39.33,225.866327643,10.6,85867.0,2,4,4,5,5,1
Virginia,VA,Alleghany,14835,53.3,39.49,609.603017992,10.6,45094.0,5,7,4,2,5,6
Virginia,VA,Amelia,13455,59.0,42.28,92.4679487179,10.6,50973.0,5,4,3,6,5,4
Virginia,VA,Amherst,31589,56.5,49.51,344.013827434,10.6,44051.0,4,6,2,3,5,6
Virginia,VA,Appomattox,16748,57.7,49.42,200.656225529,10.6,44943.0,5,4,2,5,5,6
Virginia,VA,Arlington,234000,57.9,36.5,63.0,10.6,107603.0,1,4,4,7,5,1
Virginia,VA,Augusta,78064,53.7,36.66,569.90317418,10.6,51965.0,2,6,4,2,5,4
Virginia,VA,Bath,4049,52.4,39.83,674.495777447,10.6,72157.0,7,7,4,2,5,1
Virginia,VA,Bedford,80848,57.3,47.24,319.946954141,10.6,53861.0,2,4,2,3,5,3
Virginia,VA,Bland,6148,52.0,44.99,824.579520697,10.6,42820.0,7,7,3,1,5,6
Virginia,VA,Botetourt,34135,55.3,43.45,452.013513514,10.6,57997.0,3,6,3,2,5,2
Virginia,VA,Brunswick,15921,59.7,44.79,85.0107376284,10.6,40151.0,5,4,3,6,5,7
Virginia,VA,Buchanan,19352,55.0,41.14,571.747567568,10.6,44003.0,5,6,4,2,5,6
Virginia,VA,Buckingham,16982,58.4,48.2,152.383169203,10.6,37220.0,5,4,2,6,5,7
Virginia,VA,Campbell,55141,57.9,46.36,210.773784355,10.6,44577.0,3,4,3,5,5,6
Virginia,VA,Caroline,31957,58.3,34.2,49.2781036168,10.6,49650.0,4,4,4,7,5,4
Virginia,VA,Carroll,29147,53.6,52.69,752.890607735,10.6,43247.0,4,6,2,2,5,6
Virginia,VA,Charles City,6605,60.3,40.52,19.3172413793,10.6,58882.0,6,4,4,7,5,2
Virginia,VA,Charlotte,11475,58.0,44.81,149.758678611,10.6,43870.0,6,4,3,6,5,6
Virginia,VA,Chesterfield,378408,59.3,38.5,61.0780399274,10.6,61200.0,1,4,4,7,5,2
Virginia,VA,Clarke,15266,55.4,32.63,192.4,10.6,75403.0,5,6,5,5,5,1
Virginia,VA,Craig,4847,53.6,40.92,662.876503609,10.6,47457.0,7,6,4,2,5,5
Virginia,VA,Culpeper,54381,57.1,34.36,115.677090415,10.6,55336.0,3,4,4,6,5,3
Virginia,VA,Cumberland,9746,58.8,45.54,102.003629764,10.6,47040.0,6,4,3,6,5,5
Virginia,VA,Dickenson,13725,54.8,37.66,577.763754045,10.6,41437.0,5,6,4,2,5,7
Virginia,VA,Dinwiddie,28161,59.6,42.68,67.1185107499,10.6,47335.0,4,4,3,7,5,5
Virginia,VA,Essex,10630,58.5,37.66,26.3771008403,10.6,51780.0,6,4,4,7,5,4
Virginia,VA,Fairfax,1138331,57.8,34.52,81.0745672437,10.6,94677.0,1,4,4,6,5,1
Virginia,VA,Fauquier,74664,56.7,33.78,160.942208051,10.6,78810.0,2,6,4,6,5,1
Virginia,VA,Floyd,15619,52.8,50.14,786.598201936,10.6,47376.0,5,7,2,2,5,5
Virginia,VA,Fluvanna,28159,58.4,43.29,117.895072993,10.6,53612.0,4,4,3,6,5,3
Virginia,VA,Franklin,55074,56.7,48.34,365.152711177,10.6,50264.0,3,6,2,3,5,4
Virginia,VA,Franklin,55074,56.7,48.34,365.152711177,10.6,49843.0,3,6,2,3,5,4
Virginia,VA,Frederick,95051,54.3,33.43,279.056818182,10.6,59016.0,2,6,5,4,5,2
Virginia,VA,Giles,16453,53.2,38.2,755.572713643,10.6,48098.0,5,7,4,2,5,5
Virginia,VA,Gloucester,39493,60.2,43.84,13.4237967914,10.6,55944.0,3,4,3,7,5,3
Virginia,VA,Goochland,26109,58.4,40.07,84.2704918033,10.6,110781.0,4,4,4,6,5,1
Virginia,VA,Grayson,15343,51.7,49.13,919.000598444,10.6,38600.0,5,7,2,1,5,7
Virginia,VA,Greene,21107,56.4,37.41,355.792079208,10.6,51152.0,4,6,4,3,5,4
Virginia,VA,Greensville,11226,60.3,44.99,44.725398313,10.6,39397.0,6,4,3,7,5,7
Virginia,VA,Halifax,33644,58.3,43.13,140.419827861,10.6,43557.0,3,4,3,6,5,6
Virginia,VA,Hanover,112938,58.7,36.38,55.2894593119,10.6,68934.0,2,4,4,7,5,1
Virginia,VA,Henrico,333962,59.4,37.12,43.1425438596,10.6,74650.0,1,4,4,7,5,1
Virginia,VA,Henry,49906,57.7,53.74,278.223503965,10.6,46758.0,3,4,1,4,5,5
Virginia,VA,Highland,2301,49.5,39.09,868.552321981,10.6,50196.0,7,5,4,1,5,4
Virginia,VA,Isle of Wight,40151,61.1,45.52,16.1764705882,10.6,63005.0,3,3,3,7,5,2
Virginia,VA,James City,81199,60.5,44.02,19.8167259786,10.6,71981.0,2,4,3,7,5,1
Virginia,VA,King and Queen,6718,58.9,39.09,26.3893376414,10.6,55935.0,6,4,4,7,5,3
Virginia,VA,King George,27856,58.9,31.62,26.7348837209,10.6,62077.0,4,4,5,7,5,2
Virginia,VA,King William,18492,59.0,37.53,27.2355723746,10.6,53900.0,5,4,4,7,5,3
Virginia,VA,Lancaster,10750,59.1,40.69,13.2703296703,10.6,70474.0,6,4,4,7,5,1
Virginia,VA,Lee,21982,56.0,46.2,541.200824499,10.6,38300.0,4,6,3,2,5,7
Virginia,VA,Loudoun,432085,56.6,31.69,140.423375364,10.6,90254.0,1,6,5,6,5,1
Virginia,VA,Louisa,40116,57.4,38.94,110.256673511,10.6,50089.0,3,4,4,6,5,4
Virginia,VA,Lunenburg,12031,58.6,44.59,131.265127885,10.6,40149.0,6,4,3,6,5,7
Virginia,VA,Madison,14000,55.9,36.29,309.452,10.6,55148.0,5,6,4,4,5,3
Virginia,VA,Mathews,8490,60.2,44.42,1.14090909091,10.6,66906.0,6,4,3,7,5,1
Virginia,VA,Mecklenburg,30508,59.1,42.07,109.833728278,10.6,46019.0,4,4,3,6,5,5
Virginia,VA,Middlesex,10943,59.4,41.37,16.3662921348,10.6,59146.0,6,4,3,7,5,2
Virginia,VA,Montgomery,98915,54.6,40.14,616.309945504,10.6,43778.0,2,6,4,2,5,6
Virginia,VA,Nelson,14652,56.4,45.47,350.401015228,10.6,63085.0,5,6,3,3,5,2
Virginia,VA,New Kent,24986,59.6,39.74,27.0966122961,10.6,90086.0,4,4,4,7,5,1
Virginia,VA,Northampton,11900,60.4,44.64,5.56537102473,10.6,63928.0,6,4,3,7,5,1
Virginia,VA,Northumberland,12302,58.8,39.1,16.3219284603,10.6,63005.0,6,4,4,7,5,2
Virginia,VA,Nottoway,15559,59.0,44.99,113.52238806,10.6,42851.0,5,4,3,6,5,6
Virginia,VA,Orange,37991,57.3,34.79,128.158453374,10.6,57849.0,3,4,4,6,5,2
Virginia,VA,Page,23750,54.5,35.59,427.21641791,10.6,47157.0,4,6,4,3,5,5
Virginia,VA,Patrick,17643,55.9,57.05,480.575807334,10.6,39564.0,5,6,1,2,5,7
Virginia,VA,Pittsylvania,59952,57.6,46.92,214.216134361,10.6,44894.0,2,4,3,5,5,6
Virginia,VA,Powhatan,31489,58.8,40.26,83.88791423,10.6,67031.0,4,4,4,6,5,1
Virginia,VA,Prince Edward,21927,58.2,47.42,140.721586575,10.6,38883.0,4,4,2,6,5,7
Virginia,VA,Prince George,43134,60.1,40.77,26.8626262626,10.6,42377.0,3,4,4,7,5,6
Virginia,VA,Prince William,486943,58.2,31.32,82.3640588691,10.6,62810.0,1,4,5,6,5,2
Virginia,VA,Pulaski,33706,54.0,40.06,663.93163752,10.6,47174.0,3,6,4,2,5,5
Virginia,VA,Rappahannock,7502,55.3,36.89,314.385206532,10.6,76181.0,6,6,4,3,5,1
Virginia,VA,Richmond,9080,58.4,38.63,25.0194029851,10.6,44749.0,6,4,4,7,5,6
Virginia,VA,Richmond,9080,58.4,38.63,25.0194029851,10.6,68048.0,6,4,4,7,5,1
Virginia,VA,Roanoke,96914,56.0,44.14,512.205465587,10.6,50599.0,2,6,3,2,5,4
Virginia,VA,Roanoke,96914,56.0,44.14,512.205465587,10.6,57434.0,2,6,3,2,5,2
Virginia,VA,Rockbridge,22593,54.5,43.82,489.46997389,10.6,46700.0,4,6,3,2,5,5
Virginia,VA,Rockingham,85397,54.1,34.67,520.11365003,10.6,47217.0,2,6,4,2,5,5
Virginia,VA,Russell,25448,54.4,42.74,682.372797357,10.6,40061.0,4,6,3,2,5,7
Virginia,VA,Scott,21476,56.2,43.38,555.368876081,10.6,39583.0,4,6,3,2,5,7
Virginia,VA,Shenandoah,44968,54.5,33.35,378.000512033,10.6,53753.0,3,6,5,3,5,3
Virginia,VA,Smyth,29449,52.7,47.53,816.490322581,10.6,55517.73,4,7,2,1,5,3
Virginia,VA,Southampton,17932,60.8,44.29,19.7060390764,10.6,49843.0,5,3,3,7,5,4
Virginia,VA,Spotsylvania,146688,57.4,34.58,85.8196004994,10.6,59414.0,2,4,4,6,5,2
Virginia,VA,Stafford,163380,58.4,29.97,64.58,10.6,62954.0,1,4,5,7,5,2
Virginia,VA,Surry,6527,60.7,44.87,23.5772900763,10.6,51892.0,6,4,3,7,5,4
Virginia,VA,Sussex,10680,60.3,44.44,28.9778617711,10.6,39243.0,6,4,3,7,5,7
Virginia,VA,Tazewell,39821,52.2,48.05,822.153964194,10.6,43786.0,3,7,2,1,5,6
Virginia,VA,Warren,41440,55.0,35.89,262.169471154,10.6,54290.0,3,6,4,4,5,3
Virginia,VA,Washington,53958,54.9,45.22,661.513837638,10.6,47310.0,3,6,3,2,5,5
Virginia,VA,Westmoreland,18712,58.5,37.04,20.7943925234,10.6,50190.0,5,4,4,7,5,4
Virginia,VA,Wise,35421,53.7,39.67,699.89809336,10.6,40768.0,3,6,4,2,5,7
Virginia,VA,Wythe,28111,52.9,43.81,754.068130631,10.6,43593.0,4,7,3,2,5,6
Virginia,VA,York,71341,60.9,45.22,10.0609418283,10.6,66561.0,2,3,3,7,5,1
Virginia,VA,Alexandria,155525,58.5,35.8,34.25,10.6,100017.0,1,4,4,7,5,1
Virginia,VA,Bristol,16975,56.6,44.78,539.823529412,10.6,47310.0,5,6,3,2,5,5
Virginia,VA,Buena Vista,6591,55.9,44.1,304.470588235,10.6,46700.0,6,6,3,4,5,5
Virginia,VA,Charlottesville,45373,58.3,39.15,138.152173913,10.6,85867.0,3,4,4,6,5,1
Virginia,VA,Chesapeake,252488,61.6,43.82,4.02419984387,10.6,56742.0,1,3,3,7,5,2
Virginia,VA,Colonial Heights,18294,59.6,38.14,22.9615384615,10.6,47335.0,5,4,4,7,5,5
Virginia,VA,Covington,5679,54.8,37.1,425.727272727,10.6,45094.0,7,6,4,3,5,6
Virginia,VA,Danville,42229,58.6,43.81,157.388888889,10.6,44894.0,3,4,3,6,5,6
Virginia,VA,Emporia,5481,60.4,45.09,31.4615384615,10.6,39397.0,7,4,3,7,5,7
Virginia,VA,Fairfax,24835,57.4,35.65,81.0745672437,10.6,94677.0,4,4,4,6,5,1
Virginia,VA,Falls Church,14586,57.4,36.64,98.8,10.6,94677.0,5,4,4,6,5,1
Virginia,VA,Franklin,8247,61.0,44.14,365.152711177,10.6,50264.0,6,3,3,3,5,4
Virginia,VA,Franklin,8247,61.0,44.14,365.152711177,10.6,49843.0,6,3,3,3,5,4
Virginia,VA,Fredericksburg,28757,58.1,31.99,31.3076923077,10.6,59414.0,4,4,5,7,5,2
Virginia,VA,Galax,6730,53.6,50.07,758.09375,10.6,43247.0,6,6,2,2,5,6
Virginia,VA,Hampton,138037,61.6,45.11,1.07865168539,10.6,49233.0,2,3,3,7,5,4
Virginia,VA,Harrisonburg,51158,55.5,33.3,413.697674419,10.6,47217.0,3,6,5,3,5,5
Virginia,VA,Hopewell,22962,59.8,38.04,30.0,10.6,42377.0,4,4,4,7,5,6
Virginia,VA,Lexington,7457,56.9,40.9,321.631578947,10.6,46700.0,6,6,4,3,5,5
Virginia,VA,Lynchburg,79287,58.1,48.19,226.467336683,10.6,44577.0,2,4,2,5,5,6
Virginia,VA,Manassas,42642,58.1,31.96,75.8717948718,10.6,62810.0,3,4,5,6,5,2
Virginia,VA,Manassas Park,16703,58.0,32.6,71.7142857143,10.6,62810.0,5,4,5,7,5,2
Virginia,VA,Martinsville,13725,57.7,56.03,273.542857143,10.6,46758.0,5,4,1,4,5,5
Virginia,VA,Newport News,184306,61.5,45.47,3.08823529412,10.6,47448.0,1,3,3,7,5,5
Virginia,VA,Norfolk,232995,62.2,45.31,2.8,10.6,46923.0,1,3,3,7,5,5
Virginia,VA,Norton,3609,53.7,38.62,684.45,10.6,40768.0,7,6,4,2,5,7
Virginia,VA,Petersburg,33394,59.7,39.32,29.0841121495,10.6,47335.0,3,4,4,7,5,5
Virginia,VA,Poquoson,12582,61.4,45.1,0.92857142857,10.6,66561.0,5,3,3,7,5,1
Virginia,VA,Portsmouth,97029,62.2,44.96,2.49206349206,10.6,47944.0,2,3,3,7,5,5
Virginia,VA,Radford,16738,54.7,37.54,567.269230769,10.6,43778.0,5,6,4,2,5,6
Virginia,VA,Richmond,229395,59.4,37.06,25.0194029851,10.6,44749.0,1,4,4,7,5,6
Virginia,VA,Richmond,229395,59.4,37.06,25.0194029851,10.6,68048.0,1,4,4,7,5,1
Virginia,VA,Roanoke,97847,57.6,43.96,512.205465587,10.6,50599.0,2,4,3,2,5,4
Virginia,VA,Roanoke,97847,57.6,43.96,512.205465587,10.6,57434.0,2,4,3,2,5,2
Virginia,VA,Salem,25523,57.5,43.35,331.435897436,10.6,57434.0,4,4,3,3,5,2
Virginia,VA,Staunton,25904,55.1,33.2,465.395833333,10.6,51965.0,4,6,5,2,5,4
Virginia,VA,Suffolk,98537,61.3,43.92,12.765448505,10.6,59309.0,2,3,3,7,5,2
Virginia,VA,Virginia Beach,455618,61.9,43.25,2.88888888889,10.6,63942.0,1,3,3,7,5,1
Virginia,VA,Waynesboro,22808,55.9,35.66,413.432432432,10.6,51965.0,4,6,4,3,5,4
Virginia,VA,Williamsburg,15909,60.6,45.55,16.7777777778,10.6,71981.0,5,4,3,7,5,1
Virginia,VA,Winchester,27936,54.7,33.69,228.090909091,10.6,59016.0,4,6,4,5,5,2
Washington,WA,Adams,20961,50.1,9.73,484.635815603,9.45,47867.0,4,5,7,2,7,5
Washington,WA,Asotin,22508,49.6,16.19,845.286796537,9.45,55564.0,4,5,7,1,7,3
Washington,WA,Benton,212791,52.8,7.01,291.994414859,9.45,54958.0,1,7,7,4,7,3
Washington,WA,Chelan,79926,44.1,30.01,1202.15530892,9.45,62792.0,2,2,5,1,7,2
Washington,WA,Clallam,77805,48.4,68.75,457.534674497,9.45,54894.0,2,5,1,2,7,3
Washington,WA,Clark,516779,52.7,58.28,221.493333333,9.45,63427.0,1,7,1,5,7,2
Washington,WA,Columbia,4026,48.6,21.67,855.028638991,9.45,70579.0,7,5,6,1,7,1
Washington,WA,Cowlitz,111956,50.7,65.76,409.895689305,9.45,54550.0,2,7,1,3,7,3
Washington,WA,Douglas,44192,48.4,12.05,681.874118219,9.45,49290.0,3,5,7,2,7,4
Washington,WA,Ferry,7448,43.5,20.34,998.295617607,9.45,46847.0,6,2,6,1,7,5
Washington,WA,Franklin,98678,52.3,7.61,283.836437822,9.45,45937.0,2,7,7,4,7,5
Washington,WA,Garfield,2363,49.4,17.62,829.375531567,9.45,56792.0,7,5,7,1,7,2
Washington,WA,Grant,101311,50.9,8.22,426.602640959,9.45,48845.0,2,7,7,3,7,5
Washington,WA,Grays Harbor,77038,50.9,75.85,156.945420252,9.45,47094.0,2,7,1,6,7,5
Washington,WA,Island,86625,51.4,21.34,47.9827420901,9.45,65188.0,2,7,6,7,7,1
Washington,WA,Jefferson,33589,46.7,91.83,666.222846203,9.45,57329.84,3,5,1,2,7,2
Washington,WA,King,2266789,48.8,54.23,561.44304989,9.45,108212.0,1,5,1,2,7,1
Washington,WA,Kitsap,277673,52.3,38.02,89.786407767,9.45,67845.0,1,7,4,6,7,1
Washington,WA,Kittitas,45189,46.2,25.49,966.055706522,9.45,52846.0,3,5,6,1,7,3
Washington,WA,Klickitat,23271,49.3,17.73,615.743654517,9.45,55602.0,4,5,7,2,7,3
Washington,WA,Lewis,85370,48.8,58.79,579.120488566,9.45,52517.0,2,5,1,2,7,3
Washington,WA,Lincoln,11601,47.2,12.24,654.822162474,9.45,51578.0,6,5,7,2,7,4
